id;name;nationality;sex;date_of_birth;height;weight;sport;gold;silver;bronze;info
172048822;Thomas Baroukh;France;male;1987-12-15;1.83;70;rowing;0;0;1;
849127949;Thomas Barr;Ireland;male;1992-07-24;1.83;70;athletics;0;0;0;
714454697;Thomas Barrows;United States;male;1987-11-02;1.86;82;sailing;0;0;0;
896818368;Thomas Boudat;France;male;1994-02-24;1.75;69;cycling;0;0;0;
360675944;Thomas Briceno;Chile;male;1993-09-16;1.86;90;judo;0;0;0;
168124839;Thomas Briels;Belgium;male;1987-08-23;1.72;71;hockey;0;1;0;
475825949;Thomas Daley;Great Britain;male;1994-05-21;1.77;70;aquatics;0;0;1;He made his debut at Beijing 2008, aged only 14. In 2009, Briton Tom Daley took the world title in the 10m individual and, at London 2012, won the bronze. A social network phenomenon, Tom has also participated in a TV show.
360616415;Thomas Dunstan;United States;male;1997-09-29;1.94;96;aquatics;0;0;0;
391980322;Thomas Fabbiano;Italy;male;1989-05-26;1.73;70;tennis;0;0;0;
521339306;Thomas Fraser-Holmes;Australia;male;1991-10-09;1.94;85;aquatics;0;0;0;
868940905;Thomas Hagelskjar;Denmark;male;1995-02-04;1.87;81;football;0;0;0;
371431214;Thomas Heurtel;France;male;1989-04-10;1.88;83;basketball;0;0;0;
112978529;Thomas Jaeschke;United States;male;1993-09-04;1.98;84;volleyball;0;0;1;
219077110;Thomas Jordier;France;male;1994-08-12;1.70;65;athletics;0;0;0;
94661624;Thomas Mathis;Austria;male;1990-04-25;1.78;63;shooting;0;0;0;
374876485;Thomas Murray;New Zealand;male;1994-04-05;1.89;87;rowing;0;0;0;
782766062;Thomas Pieters;Belgium;male;1992-01-27;1.96;85;golf;0;0;0;
870559020;Thomas Ploessel;Germany;male;1988-04-29;1.81;80;sailing;0;0;1;
900233130;Thomas Rohler;Germany;male;1991-09-30;1.92;92;athletics;1;0;0;
496341298;Thomas Simart;France;male;1987-10-09;1.80;82;canoe;0;0;0;
851753829;Thomas Springer;Austria;male;1984-11-06;1.84;70;triathlon;0;0;0;
514467487;Thomas Zajac;Austria;male;1985-09-22;1.80;77;sailing;0;0;1;
666963728;Thomas van der Plaetsen;Belgium;male;1990-12-24;1.86;82;athletics;0;0;0;
831910280;Thomaz Bellucci;Brazil;male;1987-12-30;1.88;82;tennis;0;0;0;
854048729;Thongchai Jaidee;Thailand;male;1969-11-08;1.70;63;golf;0;0;0;
272895419;Thorbjorn Olesen;Denmark;male;1989-12-21;1.77;70;golf;0;0;0;
711886868;Thormodur Jonsson;Iceland;male;1983-03-02;1.96;110;judo;0;0;0;
962042754;Thulasi Tharumalingam;Qatar;male;1992-10-24;1.78;;boxing;0;0;0;
494000666;Tia-Adana Belle;Barbados;female;1996-06-15;1.78;59;athletics;0;0;0;
971688032;Tia-Clair Toomey;Australia;female;1993-07-22;1.58;58;weightlifting;0;0;0;
512121702;Tiago Apolonia;Portugal;male;1986-07-28;1.85;76;table tennis;0;0;0;
850164905;Tiago Camilo;Brazil;male;1982-05-24;1.80;90;judo;0;0;0;
192124301;Tiago Ilori;Portugal;male;1993-02-26;1.90;80;football;0;0;0;
697851562;Tiago Jorge Oliveira Ferreira;Portugal;male;1988-12-07;1.94;74;cycling;0;0;0;
977600409;Tiago Silva;Portugal;male;1993-06-02;1.70;70;football;0;0;0;
802574833;Tian Miao;Pr Of China;female;1993-01-18;1.86;83;rowing;0;0;0;
562349871;Tianna Bartoletta;United States;female;1985-08-30;1.68;58;athletics;2;0;0;
439028036;Tianshi Zhong;Pr Of China;female;1991-02-02;1.68;62;cycling;1;0;0;
399009704;Tianwei Feng;Singapore;female;1986-08-31;1.63;55;table tennis;0;0;0;
290265598;Tiberiu Dolniceanu;Romania;male;1988-04-03;1.79;79;fencing;0;0;0;
579357884;Tibor Hufnagel;Hungary;male;1991-03-18;1.75;75;canoe;0;0;0;
123268106;Tibor Linka;Slovakia;male;1995-02-13;1.99;95;canoe;0;1;0;
832967742;Tien Chen Chou;Chinese Taipei;male;1990-01-08;1.80;78;badminton;0;0;0;
307265298;Tien Minh Nguyen;Vietnam;male;1983-02-12;1.68;60;badminton;0;0;0;
334432362;Tiexin Wang;Pr Of China;male;1989-02-24;1.87;73;rowing;0;0;0;
589841221;Tiffany Chan;Hong Kong;female;1993-09-12;1.61;52;golf;0;0;0;
336393065;Tiffany Foster;Canada;female;1984-07-24;1.65;50;equestrian;0;0;0;
103328512;Tiffany Geroudet;Switzerland;female;1986-09-03;1.70;67;fencing;0;0;0;
95014047;Tiffany Porter;Great Britain;female;1987-11-13;1.75;70;athletics;0;0;0;
939411758;Tigest Getent;Bahrain;female;1997-07-07;;;athletics;0;0;0;
608439897;Tigist Gashaw;Bahrain;female;1996-12-25;;;athletics;0;0;0;
775831149;Tigist Tufa;Ethiopia;female;1987-01-26;;;athletics;0;0;0;
487073298;Tigst Assefa;Ethiopia;female;1996-12-03;1.68;53;athletics;0;0;0;
578522258;Tiidrek Nurme;Estonia;male;1985-11-18;1.84;70;athletics;0;0;0;
418178080;Tijana Bogdanovic;Serbia;female;1998-05-04;1.72;52;taekwondo;0;1;0;
404485825;Tijana Boskovic;Serbia;female;1997-03-08;1.93;82;volleyball;0;1;0;
28414240;Tijana Malesevic;Serbia;female;1991-03-18;1.85;78;volleyball;0;1;0;
280943173;Tikhomir Ivanov;Bulgaria;male;1994-07-11;1.97;76;athletics;0;0;0;
250232095;Tilbe Senyurek;Turkey;female;1995-04-26;1.89;86;basketball;0;0;0;
566924681;Tim Agaba;South Africa;male;1989-07-23;1.93;104;rugby sevens;0;0;1;
321813613;Tim Deavin;Australia;male;1984-07-27;1.85;77;hockey;0;0;0;
108419989;Tim Erlandsson;Sweden;male;1996-12-25;1.92;79;football;0;0;0;
162316722;Tim Heijbrock;Netherlands;male;1985-10-28;1.89;70;rowing;0;0;0;
366414312;Tim Kneale;Great Britain;male;1982-10-16;1.82;76;shooting;0;0;0;
2888213;Tim Lips;Netherlands;male;1985-10-07;1.68;55;equestrian;0;0;0;
757977623;Tim Mikkelson;New Zealand;male;1986-08-13;1.93;102;rugby sevens;0;0;0;
966796753;Tim Nedow;Canada;male;1990-10-16;2.00;140;athletics;0;0;0;
320004654;Tim Price;New Zealand;male;1979-04-03;1.89;75;equestrian;0;0;0;
746547519;Tim Schrijver;Canada;male;1992-02-07;2.03;104;rowing;0;0;0;
329815777;Tim Shuttleworth;Great Britain;male;1997-04-24;1.92;72;aquatics;0;0;0;
609839139;Tim Veldt;Netherlands;male;1984-02-14;1.86;78;cycling;0;0;0;
157166055;Tim Wellens;Belgium;male;1991-05-10;1.83;77;cycling;0;0;0;
429177971;Tima Tamoi;Fiji;female;1987-11-30;1.75;70;rugby sevens;0;0;0;
264598644;Timaima Ravisa;Fiji;female;1988-05-01;1.60;55;rugby sevens;0;0;0;
978453530;Timea Babos;Hungary;female;1993-05-10;1.79;68;tennis;0;0;0;
693524589;Timea Bacsinszky;Switzerland;female;1989-06-08;1.71;62;tennis;0;1;0;
375628571;Timm Herzbruch;Germany;male;1997-06-07;1.80;76;hockey;0;0;1;
169189076;Timo Boll;Germany;male;1981-03-08;1.81;74;table tennis;0;0;1;
490797825;Timo Horn;Germany;male;1993-05-12;1.91;89;football;0;1;0;
533145484;Timothey N'Guessan;France;male;1992-09-18;1.86;105;handball;0;1;0;
439125836;Timothy Cockram;Ireland;male;1984-01-18;1.77;78;hockey;0;0;0;
114387888;Timothy Toroitich;Uganda;male;1991-10-10;;;athletics;0;0;0;
170511922;Timothy Wang;United States;male;1991-08-17;1.76;65;table tennis;0;0;0;
88388879;Timothy Wynter;Jamaica;male;1996-01-16;1.87;77;aquatics;0;0;0;
715800350;Timur Khaidarov;Kazakhstan;male;1996-03-28;1.85;86;canoe;0;0;0;
231378561;Timur Oruz;Germany;male;1994-10-27;1.86;87;hockey;0;0;1;
503276231;Timur Safin;Russia;male;1992-08-04;1.82;82;fencing;1;0;1;
465038950;Tina Charles;United States;female;1988-12-05;1.93;88;basketball;1;0;0;
128638379;Tina Dietze;Germany;female;1988-01-25;1.72;68;canoe;0;2;0;
763030230;Tina Mihelic;Croatia;female;1988-12-30;1.76;66;sailing;0;0;0;
873408482;Tina Mrak;Slovenia;female;1988-02-06;1.65;62;sailing;0;0;0;
826167980;Tina Punzel;Germany;female;1995-08-01;1.67;56;aquatics;0;0;0;
390366123;Tina Skaar;Norway;female;1993-08-31;;;taekwondo;0;0;0;
282154223;Tina Sutej;Slovenia;female;1988-11-07;1.73;58;athletics;0;0;0;
657940345;Tina Trstenjak;Slovenia;female;1990-08-24;1.62;65;judo;1;0;0;
727650750;Tindwende Thierry Sawadogo;Burkina Faso;male;1995-07-22;1.99;93;aquatics;0;0;0;
872228172;Ting Shao;Pr Of China;female;1989-12-10;1.84;75;basketball;0;0;0;
622182387;Ting Wen Quah;Singapore;female;1992-08-18;1.76;65;aquatics;0;0;0;
975655821;Ting Ying Huang;Chinese Taipei;female;1990-05-29;1.60;;cycling;0;0;0;
738894846;Ting Zhu;Pr Of China;female;1994-11-29;1.95;78;volleyball;1;0;0;
11288154;Tingmao Shi;Pr Of China;female;1991-08-31;1.59;52;aquatics;2;0;0;
731978113;Tingting Liu;Pr Of China;female;1990-01-29;1.78;87;athletics;0;0;0;
549917625;Tinne Wilhelmsson Silfven;Sweden;female;1967-07-12;1.67;60;equestrian;0;0;0;
973558445;Tintu Lukka;India;female;1989-04-26;1.63;50;athletics;0;0;0;
945244491;Tirfi Tsegaye;Ethiopia;female;1984-11-25;1.62;52;athletics;0;0;0;
727998449;Tiril Bue;Norway;female;1993-04-26;;;sailing;0;0;0;
373463162;Tirunesh Dibaba;Ethiopia;female;1985-06-01;1.66;50;athletics;0;0;1;
92191114;Tjasa Oder;Slovenia;female;1994-06-22;1.80;65;aquatics;0;0;0;
788072979;Tjasa Pintar;Slovenia;female;1997-02-15;1.75;65;aquatics;0;0;0;
472127952;Tjasa Vozel;Slovenia;female;1994-07-14;1.71;62;aquatics;0;0;0;
289284299;Tlotliso Leotlela;South Africa;male;1998-05-12;1.78;74;athletics;0;0;0;
895052904;Toader-Andrei Gontaru;Romania;male;1993-02-07;1.90;92;rowing;0;0;0;
779371307;Tobias Dahm;Germany;male;1987-05-23;2.05;124;athletics;0;0;0;
706990143;Tobias Englmaier;Germany;male;1988-01-29;1.58;63;judo;0;0;0;
283196075;Tobias Figueiredo;Portugal;male;1994-02-02;1.90;80;football;0;0;0;
422345402;Tobias Franzmann;Germany;male;1990-12-08;1.81;73;rowing;0;0;0;
404535189;Tobias Hauke;Germany;male;1987-09-10;1.83;81;hockey;0;0;1;The Germany field hockey team captain when it won gold at Beijing 2008 and London 2012, midfielder Tobias Hauke has won the Champions Trophy twice and the European Championship once.
287021554;Tobias Karlsson;Sweden;male;1981-06-04;1.96;104;handball;0;0;0;
999276272;Tobias Reichmann;Germany;male;1988-05-27;1.88;87;handball;0;0;1;
811535862;Tobias Scherbarth;Germany;male;1985-08-17;1.95;87;athletics;0;0;0;
451233303;Tobin Heath;United States;female;1988-05-29;1.62;54;football;0;0;0;
26312714;Toea Wisil;Papua New Guinea;female;1988-01-01;1.62;63;athletics;0;0;0;
128575502;Toghrul Asgarov;Azerbaijan;male;1992-09-17;1.70;65;wrestling;0;1;0;
893678601;Tom Boon;Belgium;male;1990-01-25;1.84;81;hockey;0;1;0;
905671340;Tom Bosworth;Great Britain;male;1990-01-17;1.78;54;athletics;0;0;0;
282018185;Tom Burton;Australia;male;1990-06-27;1.80;81;sailing;1;0;0;
698962028;Tom Craig;Australia;male;1995-09-03;1.86;85;hockey;0;0;0;
115915135;Tom Cusack;Australia;male;1993-03-01;1.91;101;rugby sevens;0;0;0;
200377186;Tom Dumoulin;Netherlands;male;1990-11-11;1.86;70;cycling;0;1;0;
967848122;Tom Farrell;Great Britain;male;1991-03-23;1.79;63;athletics;0;0;0;
694130746;Tom Grambusch;Germany;male;1995-08-04;1.85;85;hockey;0;0;1;
217351049;Tom Kingston;Australia;male;1991-06-19;1.90;91;rugby sevens;0;0;0;
621529566;Tom Liebscher;Germany;male;1993-08-03;1.89;89;canoe;1;0;0;
107180600;Tom Mitchell;Great Britain;male;1989-07-22;1.78;85;rugby sevens;0;1;0;
959754515;Tom Pelsmaekers;Belgium;male;1993-01-26;1.77;81;sailing;0;0;0;
298179530;Tom Ramshaw;Canada;male;1991-11-18;1.83;95;sailing;0;0;0;
928952672;Tom Ransley;Great Britain;male;1985-09-06;1.98;101;rowing;1;0;0;
169080993;Tom Richard Goegebuer;Belgium;male;1975-03-27;1.64;56;weightlifting;0;0;0;
771859160;Tom Shields;United States;male;1991-07-11;1.94;86;aquatics;1;0;0;
384204713;Toma Nikiforov;Belgium;male;1993-01-25;1.90;100;judo;0;0;0;
915410677;Tomas;Portugal;male;1995-01-30;1.81;75;football;0;0;0;
986152006;Tomas Aguilera;Mexico;male;1988-11-15;2.02;95;volleyball;0;0;0;
53247064;Tomas Gonzalez;Chile;male;1985-11-22;1.70;67;gymnastics;0;0;0;
542026026;Tomas Klobucnik;Slovakia;male;1990-06-21;1.85;88;aquatics;0;0;0;
633990854;Tomas Stanek;Czech Republic;male;1991-06-13;1.90;125;athletics;0;0;0;
674282266;Tomas Walsh;New Zealand;male;1992-03-01;1.85;125;athletics;0;0;1;
324400159;Tomasz Jablonski;Poland;male;1988-12-29;1.78;;boxing;0;0;0;
534870761;Tomasz Kaczor;Poland;male;1989-08-04;1.84;85;canoe;0;0;0;
467871766;Tomasz Majewski;Poland;male;1981-08-30;2.04;142;athletics;0;0;0;
800403831;Tomasz Polewka;Poland;male;1994-08-05;2.00;96;aquatics;0;0;0;
211819667;Tommy Sugiarto;Indonesia;male;1988-05-31;1.75;71;badminton;0;0;0;
201573939;Tomohiro Inoue;Japan;male;1987-07-17;1.70;74;wrestling;0;0;0;
867127082;Tomomi Aoki;Japan;female;1994-10-25;1.64;55;aquatics;0;0;0;
388992602;Tomomi Tanaka;Japan;female;1988-01-25;1.54;40;athletics;0;0;0;
940604349;Tomoya Miguchi;Japan;male;1986-04-26;1.80;67;modern pentathlon;0;0;0;
976832903;Tomoya Tamura;Japan;male;1992-08-20;1.78;68;athletics;0;0;0;
725466241;Tomoyoshi Fukushima;Japan;male;1993-06-03;1.77;75;aquatics;0;0;0;
711821462;Tomoyuki Matsuda;Japan;male;1975-12-12;1.74;73;shooting;0;0;0;
53505297;Toms Skujins;Latvia;male;1991-06-15;1.80;70;cycling;0;0;0;
917643038;Tonci Stipanovic;Croatia;male;1986-06-13;1.78;81;sailing;0;1;0;
189873894;Tone Wieten;Netherlands;male;1994-03-17;2.01;102;rowing;0;0;1;
464586921;Toni Syarifudin;Indonesia;male;1991-06-13;1.64;68;cycling;0;0;0;
605742974;Toni Wilhelm;Germany;male;1983-02-05;1.82;76;sailing;0;0;0;
776154883;Toni-Ann Williams;Jamaica;female;1995-11-20;1.55;52;gymnastics;0;0;0;
535001481;Tonia Couch;Great Britain;female;1989-05-20;1.62;58;aquatics;0;0;0;
724384082;Tonje Angelsen;Norway;female;1990-01-17;;;athletics;0;0;0;
999578859;Tontowi Ahmad;Indonesia;male;1987-07-18;1.79;72;badminton;1;0;0;
287253228;Tonu Endrekson;Estonia;male;1979-06-11;1.98;104;rowing;0;0;1;
870620846;Tony Azevedo;United States;male;1981-11-20;1.86;90;aquatics;0;0;0;Born in Rio de Janeiro, Tony Azevedo's family moved to California, when he was only a month old. He won silver with the USA team at Beijing 2008 and was the team captain at London 2012.
229204643;Tony Dodds;New Zealand;male;1987-06-16;1.83;68;triathlon;0;0;0;
238201796;Tony Martin;Germany;male;1985-04-23;1.86;75;cycling;0;0;0;Three-time world champion (2011, 2012 and 2013) in the time trial event, in which he also took silver at London 2012, Tony Martin left the former East Germany shortly before the Berlin wall came down (he was born in Cottbus).
947438087;Tony McQuay;United States;male;1990-04-16;1.81;72;athletics;1;0;0;
35377706;Tony Parker;France;male;1982-05-17;1.86;80;basketball;0;0;0;
479731950;Tony Tuivuna;Fiji;male;1995-03-20;1.92;77;football;0;0;0;
34099719;Tony Victor James Yoka;France;male;1992-04-27;2.00;;boxing;1;0;0;The Singapore 2010 Summer Youth Olympics champion in the + 91kg class, France's Tony Yoka has more recently won the world boxing title at Doha, in 2015. Also known as “The Artist”, Yoka stands at 1.97m tall.
291445847;Torben Grimmel;Denmark;male;1975-11-23;1.82;90;shooting;0;0;0;
764236472;Tore Navrestad;Norway;male;1996-02-19;;;cycling;0;0;0;
207258213;Tori Bowie;United States;female;1990-08-27;1.76;58;athletics;1;1;1;
966701899;Tori Pena;Ireland;female;1987-07-30;1.67;58;athletics;0;0;0;
219098253;Tory Nyhaug;Canada;male;1992-04-17;1.85;92;cycling;0;0;0;
734322281;Toshikazu Yamashita;Japan;male;1977-02-21;1.70;70;shooting;0;0;0;
651640660;Toshiki Masui;Japan;male;1969-11-13;1.65;58;equestrian;0;0;0;
550282908;Tosin Oke;Nigeria;male;1980-10-01;1.79;78;athletics;0;0;0;
166005937;Townley Haas;United States;male;1996-12-13;1.96;83;aquatics;1;0;0;
741082455;Tracey Lambrechs;New Zealand;female;1985-08-27;1.67;107;weightlifting;0;0;0;
393618726;Tracy Eisser;United States;female;1989-11-20;1.86;83;rowing;0;0;0;
729594636;Tracy Keith-Matchitt;Cook Islands;female;1990-03-30;1.67;60;aquatics;0;0;0;
287146482;Travis Mahoney;Australia;male;1990-07-24;1.90;81;aquatics;0;0;0;
286089485;Travis Stevens;United States;male;1986-02-28;1.81;80;judo;0;1;0;
932981795;Trayvon Bromell;United States;male;1995-07-10;1.73;70;athletics;0;0;0;
521984542;Trent Jones;New Zealand;male;1994-08-12;1.85;87;cycling;0;0;0;
244396184;Trevor Barry;Bahamas;male;1983-06-14;;;athletics;0;0;0;
824123948;Trevor Clevenot;France;male;1994-06-28;1.99;89;volleyball;0;0;0;
244800135;Trihas Gebre;Spain;female;1990-04-29;1.62;49;athletics;0;0;0;
638183156;Tristan Flore;France;male;1995-01-02;1.78;64;table tennis;0;0;0;
209701462;Trixi Worrack;Germany;female;1981-09-28;1.59;50;cycling;0;0;0;
579249475;Triyatno;Indonesia;male;1987-12-20;1.61;69;weightlifting;0;0;0;
555716378;Troy Doris;Guyana;male;1989-04-12;1.72;72;athletics;0;0;0;
783577088;Tsanko Arnaudov;Portugal;male;1992-03-14;1.98;154;athletics;0;0;0;
239480068;Tsegai Tewelde;Great Britain;male;1989-12-08;1.72;56;athletics;0;0;0;
49752494;Tsendbaatar Erdenebat;Mongolia;male;1996-10-16;1.63;;boxing;0;0;0;
646516993;Tsepang Sello;Lesotho;female;1997-02-23;;;athletics;0;0;0;
132965685;Tsepo Mathibelle;Lesotho;male;1991-06-30;;;athletics;0;0;0;
169995559;Tsgabu Gebremaryam Grmay;Ethiopia;male;1991-08-25;1.75;63;cycling;0;0;0;
960328623;Tsholofelo Thipe;South Africa;female;1986-12-09;1.53;55;athletics;0;0;0;
874089469;Tsimafei Dzeinichenka;Belarus;male;1986-11-05;1.86;98;wrestling;0;0;0;
1591635;Tsogtbaatar Tsend-Ochir;Mongolia;male;1996-03-16;1.70;68;judo;0;0;0;
811274381;Tsolmon Adiyasambuu;Mongolia;female;1992-11-07;1.60;52;judo;0;0;0;
570804014;Tsotne Machavariani;Georgia;male;1997-09-26;1.80;75;shooting;0;0;0;
950036284;Tsubasa Sasaki;Japan;male;1995-03-23;1.70;60;canoe;0;0;0;
760127003;Tsukasa Shiotani;Japan;male;1988-12-05;1.82;80;football;0;0;0;
353390338;Tsvetana Pironkova;Bulgaria;female;1987-09-13;1.78;65;tennis;0;0;0;
8380241;Tsvetelina Naydenova;Bulgaria;female;1994-04-28;1.68;49;gymnastics;0;0;1;
671805698;Tugba Guvenc;Turkey;female;1994-07-09;1.73;52;athletics;0;0;0;
720168381;Tugce Canitez;Turkey;female;1990-11-10;1.88;85;basketball;0;0;0;
709022430;Tugce Sahutoglu;Turkey;female;1988-05-01;1.80;120;athletics;0;0;0;
313585891;Tuiana Dashidorzhieva;Russia;female;1996-04-14;1.69;57;archery;0;1;0;
520039315;Tumurkhuleg Davaadorj;Mongolia;male;1990-09-29;1.72;70;judo;0;0;0;
176135968;Tunde Szabo;Hungary;female;1989-02-08;1.54;46;athletics;0;0;0;
863102848;Tutya Yilmaz;Turkey;female;1999-06-04;1.50;48;gymnastics;0;0;0;
164349169;Tuula Tenkanen;Finland;female;1990-08-11;1.67;69;sailing;0;0;0;
589830090;Tuuli Petaja-Siren;Finland;female;1983-11-09;1.69;59;sailing;0;0;0;
300389824;Tuvshinbat Byamba;Mongolia;male;1987-03-27;1.74;;boxing;0;0;0;
848114193;Tuvshinbayar Naidan;Mongolia;male;1984-06-01;1.78;104;judo;0;0;0;
380875835;Twan van Gendt;Netherlands;male;1992-06-09;1.78;85;cycling;0;0;0;
503739035;Tyla Nathan-Wong;New Zealand;female;1994-07-01;1.63;58;rugby sevens;0;1;0;
737278135;Tyler Martin;Australia;male;1990-06-28;1.96;98;aquatics;0;0;0;
87568178;Tyler Mislawchuk;Canada;male;1994-08-19;1.72;59;triathlon;0;0;0;
42726050;Tyler Nase;United States;male;1990-08-30;1.83;71;rowing;0;0;0;
834107099;Tyler Sanders;Canada;male;1991-12-14;1.91;81;volleyball;0;0;0;
77544133;Tynia Gaither;Bahamas;female;1993-03-16;1.58;;athletics;0;0;0;
930293846;Tyroane Sandows;South Africa;male;1995-02-12;1.72;61;football;0;0;0;
356052736;Tyrone Smith;Bermuda;male;1984-08-07;1.83;74;athletics;0;0;0;
259271156;Tyson Gay;United States;male;1982-08-09;1.81;80;athletics;0;0;0;
189270629;Tze Liang Ooi;Malaysia;male;1993-11-19;1.70;68;aquatics;0;0;0;
504555048;Tzu Ying Tai;Chinese Taipei;female;1994-06-20;1.62;57;badminton;0;0;0;
991287855;Tzu-Chi Lin;Chinese Taipei;female;1988-03-19;1.58;63;weightlifting;0;0;0;
784808590;Ubaldina Valoyes Cuesta;Colombia;female;1982-07-06;1.62;74;weightlifting;0;0;0;
98938624;Ugo Crousillat;France;male;1990-10-27;1.90;94;aquatics;0;0;0;
2045907;Uhunoma Osazuwa;Nigeria;female;1987-11-23;1.75;65;athletics;0;0;0;
617399912;Uijo Hwang;South Korea;male;1992-08-28;;;football;0;0;0;
662685854;Uilson;Brazil;male;1994-04-28;1.86;80;football;1;0;0;
674769379;Uitumen Orgodol;Mongolia;male;1989-04-29;1.75;82;wrestling;0;0;0;
13916415;Uladzislau Hancharou;Belarus;male;1995-12-02;1.73;66;gymnastics;1;0;0;
646451751;Uladzislau Pramau;Belarus;male;1984-08-03;1.77;66;athletics;0;0;0;
902352891;Ulrich Kirchhoff;Ukraine;male;1967-08-09;1.90;86;equestrian;0;0;0;
605302051;Umutcan Emektas;Turkey;male;1991-06-29;1.82;81;athletics;0;0;0;
680257961;Un Hyang Kim;North Korea;female;1991-10-21;1.60;54;aquatics;0;0;0;
556048033;Un Jong Hong;North Korea;female;1989-03-09;1.56;47;gymnastics;0;0;0;
578632185;Un Ju Kang;North Korea;female;1995-02-01;1.68;60;archery;0;0;0;
163301823;Unurbat Purevjav;Mongolia;male;1988-02-15;1.70;80;wrestling;0;0;0;
624095019;Urantsetseg Munkhbat;Mongolia;female;1990-03-14;1.64;51;judo;0;0;0;
988341584;Urata Rama;Kosovo;female;1986-12-20;1.73;64;shooting;0;0;0;
958189284;Urban Lesjak;Slovenia;male;1990-08-24;1.87;103;handball;0;0;0;
725017162;Uros CUCKOVIC;Montenegro;male;1990-04-25;1.99;101;aquatics;0;0;0;
705134000;Uros Zorman;Slovenia;male;1980-01-09;1.90;98;handball;0;0;0;
370406221;Ursa Kragelj;Slovenia;female;1988-07-02;1.66;56;canoe;0;0;0;
586282820;Ursula Gonzalez Garate;Mexico;female;1991-11-22;1.71;71;fencing;0;0;0;
718417906;Ursula Grobler;South Africa;female;1980-02-06;1.73;60;rowing;0;0;0;
88669293;Ursula Wikstrom;Finland;female;1980-07-03;1.66;55;golf;0;0;0;
579416064;Usain Bolt;Jamaica;male;1986-08-21;1.96;95;athletics;3;0;0;One of the most charismatic – and fastest – athletes in the world, Jamaica's Usain Bolt has won six Olympic golds in athletics, winning the 100m, 200m and 4x100m relay at Beijing 2008 and London 2012. Bolt also holds 11 world titles.
149615945;Uschi Freitag;Netherlands;female;1989-08-19;1.67;68;aquatics;0;0;0;
530272776;Ushangi Kokauri;Azerbaijan;male;1992-01-10;1.95;135;judo;0;0;0;
39407530;Usman Muhammed;Nigeria;male;1994-03-02;1.69;;football;0;0;1;
308104666;Uthappa Sannuvanda;India;male;1993-12-02;1.83;84;hockey;0;0;0;
67296664;Uuganbaatar Otgonbaatar;Mongolia;male;1988-02-19;1.78;81;judo;0;0;0;
653685150;Uvis Kalnins;Latvia;male;1993-10-24;1.92;85;aquatics;0;0;0;
409519783;Uwe Gensheimer;Germany;male;1986-10-26;1.88;88;handball;0;0;1;
878263725;V Shem Goh;Malaysia;male;1989-05-20;1.80;70;badminton;0;1;0;
700082082;V. Sindhu Pusarla;India;female;1995-07-05;1.79;65;badminton;0;1;0;
645060029;Vadim Anokhin;Russia;male;1992-01-02;1.92;91;fencing;0;0;0;
818449053;Vadim Kaptur;Belarus;male;1987-07-12;1.74;69;aquatics;0;0;0;
609128454;Vadim Skorovarov;Uzbekistan;male;1996-08-04;1.77;67;shooting;0;0;0;
620954526;Vadzim Lialin;Belarus;male;1982-11-15;2.00;100;rowing;0;0;0;
446977875;Vadzim Straltsou;Belarus;male;1986-04-30;1.70;94;weightlifting;0;1;0;
723818458;Vagner Junior Souta;Brazil;male;1991-02-10;1.87;84;canoe;0;0;0;
751743792;Vahan Mkhitaryan;Armenia;male;1996-08-16;1.86;92;aquatics;0;0;0;
348559533;Vaida Zusinaite;Lithuania;female;1988-01-13;1.67;50;athletics;0;0;0;
655768386;Vaidas Kariniauskas;Lithuania;male;1993-11-16;1.97;;basketball;0;0;0;
180683514;Vaipava Nevo Ioane;Samoa;male;1988-04-14;1.52;62;weightlifting;0;0;0;
976373633;Valdas Dopolskas;Lithuania;male;1992-04-30;1.83;69;athletics;0;0;0;
839835613;Valdivia;Brazil;male;1994-10-04;;;football;0;0;0;
807344614;Valent Sinkovic;Croatia;male;1988-08-02;1.87;93;rowing;1;0;0;
720426877;Valentin Belaud;France;male;1992-09-16;1.81;73;modern pentathlon;0;0;0;
142185153;Valentin Demyanenko;Azerbaijan;male;1983-10-23;1.93;93;canoe;0;1;0;
594179521;Valentin Onfroy;France;male;1993-11-16;1.95;84;rowing;0;0;0;
177896250;Valentin Porte;France;male;1990-09-07;1.90;92;handball;0;1;0;
371546325;Valentin Prades;France;male;1992-09-29;1.94;90;modern pentathlon;0;0;0;
908116241;Valentin Verga;Netherlands;male;1989-10-07;1.80;87;hockey;0;0;0;
236754653;Valentina Ardean Elisei;Romania;female;1982-06-05;1.72;64;handball;0;0;0;
961400674;Valentina Gustin;Croatia;female;1996-11-20;1.72;61;shooting;0;0;0;
332548817;Valentina Kibalnikova;Uzbekistan;female;1990-10-16;1.74;56;athletics;0;0;0;
943412077;Valentina Kogan;Argentina;female;1980-02-19;1.73;71;handball;0;0;0;
480835097;Valentina Liashenko;Georgia;female;1981-01-30;1.76;63;athletics;0;0;0;
285574820;Valentina Moscatt;Italy;female;1987-03-16;1.52;48;judo;0;0;0;
532724520;Valentina Rodini;Italy;female;1995-01-28;1.67;54;rowing;0;0;0;
352760379;Valentina Truppa;Italy;female;1986-03-18;1.60;55;equestrian;0;0;0;
833598839;Valentino Gallo;Italy;male;1985-07-17;1.92;95;aquatics;0;0;1;
125173784;Valentino Manfredonia;Italy;male;1989-09-29;1.80;;boxing;0;0;0;
